,Smiles
21432,O1CCN(CC[C@@H](C(N[C@@H](Cc2ccccc2)CC[C@H](Cc2ccccc2)NC(=O)OCc2scnc2)=O)NC(N(C)Cc2nc(C(C)C)sc2)=O)CC1
21433,C=C[C@]1(C)C[C@@H](OC(CSC2C[C@H]3N(C)[C@H](CC3)C2)=O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@@H]23)[C@@H](C)[C@@H]1O
21434,c1(N2CCNCC2)nc2c(c(=O)c(C(=O)O)cn2CC)cc1F
21435,C123C4CCC(C)C1CCC(C)(OC2OC(OC)C4C)OO3
21436,Fc1c2nc(C)cc(NC(=O)Nc3ccc(N(C)C)cc3)c2cc(F)c1
21437,C1C2C(C=C)CN(C(C(c3c4c(ncc3)ccc(OC)c4)O)C2)C1
21438,[C@]1(O)(CC)c2c(c(=O)n3c(c2)-c2nc4c(c(CN(C)C)c(O)cc4)cc2C3)COC1=O
21439,CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1.Cl
21440,c1c(C(c2ccccc2)(C(Oc2nc(C)cc(C)n2)C(O)=O)OC)cccc1
21441,C(CCCNC(c1ccc(C)cc1)=O)CC(Nc1c(N)cccc1)=O
21442,NC(=S)C(=Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)C#N
21443,c1(OCCCCc2nnnn2C2CCCCC2)cc2c(cc1)NC(=O)CC2
21444,C1CC(C(=O)O)CCC1(C#N)c1cc(OC2CCCC2)c(OC)cc1
21445,c1([N+](=O)[O-])ccc(C=NNC(c2ccc(O)cc2)=O)o1
21446,c1csc(C(OC)=O)c1S(=O)(=O)Nc1ccc(Nc2ccccc2)cc1OC
21447,[C@@]123[C@@]45[C@H](OC(=O)[C@]4(O[C@@H]1OC(=O)[C@@H]2O)[C@@]1(O)[C@H](C)C(=O)O[C@H]1C5)C[C@H]3C(C)(C)C
21448,C1[C@@H](O)CC(=O)O[C@@H]1CC[C@H]1[C@@H](C)C=CC2=C[C@H](C)C[C@H](OC(C(C)(C)CC)=O)[C@@H]21
21449,O1[C@@H](C)[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O[C@H]1[C@H](Oc2cc(O)c(C(=O)CCc3ccc(O)cc3)c(O)c2)O[C@H](CO)[C@@H](O)[C@@H]1O
21450,S1C(=O)NC(=O)C1=Cc1oc(-c2ccc(F)cc2)cc1
21451,c12c(c(N3C[C@@H](N4CCCCC4)CC3)ncn1)c(-c1cnn(C)c1-c1ccc(C)cc1)nn2C
21452,C1C=C2CC(O)CCC2(C)C2C1C1CCC(C(C)C=CC(C(C)C)CC)C1(C)CC2
21453,C1[C@H](C)n2c(c(O)c3c(=O)n(Cc4ccc(F)c(Cl)c4)nc(C(NC)=O)c32)C(=O)N1CC
21454,c1cc(O)cc(-c2nn(Cc3n(-c4c(C)cccc4)c(=O)c4c(cccc4C)n3)c3c2c(N)ncn3)c1
21455,c1(C2=C(c3cn(C)c4c3cccc4)C(=O)NC2=O)c2ccccc2n(C2CCN(Cc3ccccn3)CC2)c1
21456,c12cc(C(N[C@@H](Cc3ccccc3)[C@H](C(N(C)C)=O)O)=O)[nH]c1ccc(Cl)c2
21457,C1(C)CC(C(=O)O)N(C(C(CCCN=C(N)N)NS(c2cccc3c2NCC(C)C3)(=O)=O)=O)CC1
21458,C(C(CCCCCCCCCCC)OC(C(NC=O)CC(C)C)=O)C1OC(=O)C1CCCCCC
21459,C(O)(CNC(C)C)COc1ccc(CCOCC2CC2)cc1
21460,C1(CO)OC(n2cnc3c2nc(F)nc3N)C(O)C1O
21461,n1n2c(N)c(Br)c(C3CNCCC3)nc2c(-c2cn(C)nc2)c1
21462,C[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2Oc2cc(O)c(C(CCc3ccc(O)cc3)=O)c(O)c2)O1
21463,Ic1ccc(Nc2cnccc2C(NC[C@@H](CO)O)=O)c(F)c1
21464,c1cc(OCC)c(-n2c(C(N3CCN(C(=O)COc4ccc(Cl)cc4)CC3)C)nc3c(c2=O)cccc3)cc1
21465,C(CCCCCCC)CCCCc1ccc(S(=O)(Nc2scnn2)=O)cc1
21466,c1c(Br)ccc2c1[nH]c(O)c2-c1[nH]c2c(cccc2)c1N=O
21467,C1N(C)CCN(c2ccc(Nc3nc4c(c(=O)n(CC=C)n4-c4nc(C(C)(C)O)ccc4)cn3)cc2)C1
21468,C[C@@]12[C@H](C3=C(C(=O)OC3)CC1)C[C@H]1[C@@]3([C@@]24[C@H]([C@H]2[C@](C(C)C)(O2)[C@H]3O)O4)O1
21469,Clc1c2c(c(OC)cc1OC)C(=O)[C@]1(C(OC)=CC(=O)C[C@H]1C)O2
21470,N(c1ncnc2c1[nH]cn2)[C@@H](C)c1n(-c2ccccc2)c(=O)c2c(cccc2Cl)c1
21471,C(C(C(O)CO)O)(CO)O
21472,c12ncccc1Cc1ccccc1C1N2CCN(C)C1
21473,C12(C)C(C3CCc4c(ccc(O)c4)C3CC1)CCC2OC(=O)CCCC
21474,CC1(C)[C@@H]2CC[C@]3(C)[C@H](CC(=O)O3)[C@@]2(C)CCC1
21475,COc1c(C)c(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1
21476,c1(Cl)c(Cl)cc(N2C(=O)C(N3CCOCC3)=C(Cl)C2=O)cc1
21477,O=C(CC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@@H]1[C@]3(C)[C@H]([C@@H](O)C[C@H]12)C[C@H](O)CC3)C)O
21478,c1ccccc1CCC(NC(=O)CN1CCOCC1)C(NC(C(NC(Cc1ccccc1)C(NC(CC(C)C)C(C1(C)OC1)=O)=O)=O)CC(C)C)=O
21479,Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1.O=S(=O)([O-])O
21480,C1C2C3(C(C)C1)OC(O)(C(C(C)C)C3)CC2=C
21481,C1/C(=C\C=C2\C[C@@H](O)C[C@H](O)C2=C)[C@@H]2CC[C@H]([C@H](C)CCCC(C)C)[C@@]2(C)CC1
21482,c1c(O)c(C(C)(C)C)cc(C(C)(C)C)c1NC(=O)c1c[nH]c2ccccc2c1=O
21483,c1c(NC(=O)C2CN(CC(N3CCN(c4ccc(-c5ncccn5)cc4)CC3)=O)CC2)ccc2c1c(-c1ccncc1)n[nH]2
21484,C12C=C(C)C3=CC(=O)CCC3(C)C1CCC1(C)C2CCC1(OC(C)=O)C(=O)C
21485,C1(C(CO)O)C(O)C(C(=O)O)O[Sb](=O)(O[Sb]2(=O)OC(C(CO)O)C(O)C(C(O)=O)O2)O1
21486,c12ccccc1C=Cc1ccccc1N2C(N)=O
21487,OC1CCC(C)(C)C2C(O)C3(O)C45C(O)C(CCC4C21CO3)C(=C)C5=O
21488,C([C@H]([C@@H](NC(O[C@H]1CCOC1)=O)Cc1ccccc1)O)N(CC(C)C)S(=O)(c1ccc(N)cc1)=O
21489,C(ONC(=O)c1ccc(F)c(F)c1Nc1c(F)cc(I)cc1)[C@H](O)CO
21490,O(c1ccc(NC(=O)Nc2cc(C)on2)c(Cl)c1)c1c2c(ncc1)cc(OC)c(OC)c2
21491,C([C@H]([C@@H](c1ccc(S(=O)(C)=O)cc1)O)NC(=O)C(Cl)Cl)O
21492,c1(C(NC)=O)c(Sc2cc3[nH]nc(/C=C/c4ccccn4)c3cc2)cccc1
21493,[C@H](C(=O)N)(N1C(=O)CCC1)CC
21494,C1C2CC3CC(c4cc(-c5cc6c(cc(C(=O)O)cc6)cc5)ccc4OC)(CC1C3)C2
21495,c1ccc(O)c(-c2n(-c3ccc(C(O)=O)cc3)nc(-c3c(O)cccc3)n2)c1
21496,Oc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)cc2O)cc1
21497,C1N(c2cc(=O)cc(-c3cccc4c3Sc3c(cc(NC(=O)CN5C[C@@H](C)O[C@@H](C)C5)cc3)C4)o2)CCOC1
21498,c1c(C2N(Cc3c(N(C)C)cccc3)CCCN2Cc2c(N(C)C)cccc2)ccnc1
21499,CNCC(C(O)C(C(CO)O)O)O
21500,n1c2ccc(OC(N3CCC(N4CCCCC4)CC3)=O)cc2c(CC)c2c1-c1n(c(=O)c3c(c1)C(CC)(O)C(=O)OC3)C2
21501,Cn1c(=S)[nH]cc1
21502,[C@H]1(O)[C@@H](NC(CO)CO)C[C@@](CO)(O)[C@@H](O)[C@@H]1O
21503,c1nccc(-c2c3cc(NC(C4CN(CC(N5CCN(c6ccc(-c7ncccn7)cc6)CC5)=O)CC4)=O)ccc3[nH]n2)c1
21504,C1Oc2c(ccc(/C=C/C=C/C(=O)N3CCCCC3)c2)O1
21505,c1cc(-c2nn([C@@H]3CCCN(C(C=C)=O)C3)c3ncnc(N)c32)ccc1Oc1ccccc1
21506,c1cc2cccc(OCC(O)CN3CCN(c4ccccc4OC)CC3)c2cc1
21507,CC1C(O)C(C)C(OC(=O)C)C(C)C(OC)C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5n6c(nc5c4c3C2=O)cc(C)cc6)NC(=O)C(C)=CC=CC(C)C1O
21508,C1(C)=C2C(C(OC(=O)C)(C)CC(OC(=O)CCC)C3(O)C(C)(O)C(=O)OC23)C(OC(=O)CCCCCCC)C1OC(C(C)=CC)=O
21509,O1C[C@@]2(OC(C)=O)[C@H]3[C@H](OC(c4ccccc4)=O)[C@@]4(O)C(C)(C)C(=C(C)[C@@H](OC([C@@H]([C@H](c5ccccc5)NC(=O)/C(=C/C)C)O)=O)C4)[C@@H](OC(C)=O)C(=O)[C@]3(C)[C@@H](O)C[C@@H]12
21510,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H]2[C@H](O1)SC(=NCC)N2
21511,c1c2cc3c(c(OC)c2oc1)oc(=O)cc3
21512,c1ccccc1C(=O)c1ccc2n1CCC2C(=O)O
21513,C1C(N)CCN(c2c3c(ccc2)ccc(-n2cnc4c2ccc(OCCOC)c4)n3)C1
21514,c1cc(-c2c(-c3ccc4c(c3)CCC4=NO)cn(CCO)n2)ccn1
21515,O=C(C1(c2cc3c(cc2)OC(F)(F)O3)CC1)Nc1cc2c(cc1F)n(C[C@H](CO)O)c(C(CO)(C)C)c2
21516,O=C1c2cc(O)cc(O)c2C(=O)c2c1cc(C)cc2O
21517,c1nc2ccc(C=CCNC(COC)=O)cc2c(Nc2ccc(Oc3cnc(C)cc3)c(C)c2)n1
21518,c12nc[nH]c(=O)c1ncn2[C@@H]1O[C@H](CO)CC1
21519,Cl.NC1CC1c1ccccc1
21520,O=C1C=C2C(C)(C3(F)C(O)CC4(C)C(CC(C)C4(C(CO)=O)O)C3CC2F)C=C1
21521,C1C[C@@H](N2CCCC2)CCc2ccc(Nc3nc(N)n(-c4cc5c(nn4)-c4ccccc4CCC5)n3)cc21
21522,c1([C@H]2[C@@]3(C)[C@@]4([C@@]5(C)[C@H](CC3)[C@@]36COC(=O)C[C@@H]3OC(C)(C)[C@@H]6CC5=O)[C@@H](C(=O)O2)O4)cocc1
21523,C(NCc1c2ccccc2n(C)c1)C1CCN(c2ncc(C(NO)=O)cn2)CC1
21524,NC(N)=NCCCCNC(=O)C(CC(C)C)NC(C1C(C(O)=O)O1)=O
21525,C1(C(CNCC(O)C2Oc3c(cc(F)cc3)CC2)O)Oc2c(cc(F)cc2)CC1
21526,C(OCC)(c1cncn1[C@H](C)c1ccccc1)=O
21527,C1N(C(=O)C2CC2)CCN(C(c2cc(Cc3n[nH]c(=O)c4c3cccc4)ccc2F)=O)C1
21528,o1c(C(C(F)(F)F)(C)C)cc(NC(Nc2cccc(Oc3ncnc4cc(OC)c(OC)cc34)c2)=O)n1
21529,c1cc(C(C)(C)C)cc2[nH]c(CCC3CC(N(CC4C(O)C(O)C(n5c6ncnc(N)c6nc5)O4)C(C)C)C3)nc12
21530,c1cc(C(c2c(N)c(CC(=O)N)ccc2)=O)ccc1
21531,c1cc(-c2cnccc2)ccc1NC(=O)Cc1ccc(-c2ccnc(C)c2)cc1
21532,C1C(NC(=O)NS(=O)(=O)c2ccc(CCNC(=O)c3cnc(C)cn3)cc2)CCCC1
21533,c1cccc(-c2nnsc2NC(=O)C2CCCN2C(=O)C(NC(C(C)NC)=O)C2CCCCC2)c1
21534,COc1c(O)ccc(C=CC(=O)CC(C=Cc2ccc(O)c(OC)c2)=O)c1
21535,c1ccc2c(c1)C(NC(C(NC(C(O)C(C)C)=O)C)=O)C(=O)N(C)CC2
21536,O(C)c1ccc(CCc2n(CC(C)N3CCOCC3)c3c(cc(-c4c(C)noc4C)cc3)n2)cc1Cl
21537,c12c(c(CC)c3c(ccc(OC(N4CCC(N5CCCCC5)CC4)=O)c3)n1)Cn1c-2cc2c(c1=O)COC(=O)C2(CC)O
21538,c1c(N2CCOCC2)ccc(Nc2nccc(-c3ccc(NC(C4NCCC4)=O)cc3)n2)c1
21539,C([C@@H](O)[C@H](CSc1ccccc1)NC(=O)c1cccc(O)c1C)N1[C@H](C(=O)NC(C)(C)C)C[C@@H]2CCCC[C@@H]2C1
21540,c1c(NC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)ccc(NC(C)=O)c1
21541,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1
21542,O[C@H](C)[C@H](O)C([C@H]([C@H]1[C@H](O[C@H]2C[C@@H](O[C@@H]3O[C@H](C)[C@H](O)[C@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@@](C)(O)C4)C3)[C@H](O)[C@@H](C)O2)C(=O)c2c(O)c3c(cc2C1)cc(O[C@H]1C[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](O)C2)[C@H](O)[C@@H](C)O1)c(C)c3O)OC)=O
21543,O=C(Nc1ccc(-c2c3c([nH]nc3N)ccc2)cc1)Nc1c(F)ccc(C)c1
21544,C(=O)(CC)c1c(O)cc(O)cc1O
21545,C1C(S(NC(=O)[C@]23NC(=O)[C@@H]4C[C@@H](OC(=O)N5Cc6c(cccc6F)C5)CN4C(=O)[C@@H](NC(OC(C)(C)C)=O)CCCCC/C=C\[C@@H]2C3)(=O)=O)C1
21546,c1c(C(=O)O)oc2ccccc2c1=O
21547,c1cc(C)nc(-c2c(-c3ccnc4ccc(C(N)=O)cc34)c3n(n2)CCC3)c1
21548,c1cc2c(cc1O)c(C1CCN(C)CC1)c[nH]2
21549,c1ccccc1CS(=O)(=O)F
21550,N(CC=C)C(N)=S
21551,c12cn[nH]c1nc[nH]c2=O
21552,c1(=O)[nH]c(=O)ccn1[C@H]1[C@H](O)[C@H](O)[C@@H](CO)O1
21553,[C@H]12OC(CCC)O[C@@]1(C(=O)CO)[C@]1(C)[C@@H](C2)[C@H]2[C@@H]([C@]3(C)C(=CC(=O)C=C3)CC2)[C@@H](O)C1
21554,C(c1ccc(O)c(OC)c1)CC(=O)C
21555,O(C[C@@H]1C2=C(N3[C@]1(OC)[C@H]1N[C@H]1C3)C(=O)C(C)=C(N)C2=O)C(=O)N
21556,C(N1C(=O)C(=CC(C)=Cc2ccccc2)SC1=S)C(=O)O
21557,C(Oc1ccc(C#N)cc1)C(C(Nc1cc(C(F)(F)F)c(C#N)cc1)=O)(O)C
21558,C1(=O)N(C)c2c(nc(Nc3c(OC)cc(C(=O)NC4CCN(C)CC4)cc3)nc2)N(C2CCCC2)C1CC
21559,O=C(Nc1ccc(Oc2c3c(cc(OC)c(OC)c3)ncn2)cc1Cl)NCCC
21560,CCCCN(CCCC)CCCOc1ccc(C(=O)c2c(CCCC)oc3ccc(NS(=O)(=O)C)cc32)cc1
21561,C(=O)(Cc1ccc(OCCCC)cc1)NO
21562,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1.O=C(O)[C@H](O)[C@@H](O)C(=O)O
21563,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC.Cl
21564,c12ccccc1C(=O)c1cccc3[nH]c(=O)c(NCCc4ccccc4)c-2c31
21565,[C@H](n1cncc1C(OCC)=O)(c1ccccc1)C
21566,O(C(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1)C
21567,O=C1c2ccccc2C(=O)C=C1C
21568,C(\C(=O)NO)=C/C(C)=C/[C@H](C(c1ccc(N(C)C)cc1)=O)C
21569,C1C2C1(C(=O)NS(C1CC1)(=O)=O)NC(=O)C1N(C(=O)C(NC(=O)OC(C)(C)C)CCCCCC=C2)CC(OC(N2Cc3c(cccc3F)C2)=O)C1
21570,c1cc2c(cc1-c1nc(-c3ccc(OCCN(C)C)cc3)[nH]c1-c1ccncc1)CCC2=NO
21571,CN1[C@@H]2CC(O)C[C@H]1[C@@H]1O[C@H]21
21572,C(Oc1cc(C(N2C(=O)c3c(c(NC(=O)C)ccc3)C2=O)CS(=O)(=O)C)ccc1OC)C
21573,C1(C#N)(c2cc(OC3CCCC3)c(OC)cc2)CCC(C(=O)O)CC1
21574,c1c(O)ccc(C(C(NC2C(=O)N3C2SC(C)(C)C3C(=O)O)=O)N)c1
21575,O[C@H]1CC[C@@]2(C)[C@H](C1(C)C)CC[C@@]1(C)[C@]3(C)CC[C@]4(C(O)=O)[C@@H](CC(C)(C)CC4)C3=CC[C@H]21
21576,o1c2cc(O)ccc2c(=O)c(O)c1-c1ccc(O)c(O)c1
21577,c1c(O)ccc(OC2OCCCC2)c1
21578,C1C[C@@H]2[C@@]3(C)CC[C@H](O)CC3=CC[C@H]2[C@@H]2CC[C@H]([C@H](C)/C=C/[C@@H](CC)C(C)C)[C@@]12C
21579,n1c(C(C(F)(F)F)(C)C)cc(-c2sc(NC(=O)N3[C@H](C(=O)N)CCC3)nc2C)cc1
21580,C1CCCN(C2CCN(C(=O)Oc3cc4c(CC)c5c(nc4cc3)-c3n(c(=O)c4c(c3)[C@](CC)(O)C(=O)OC4)C5)CC2)C1
21581,c1cccc(C(NC(OC(C)(C)C)=O)C(C(OC2C(C)=C3C(C)(C)C(O)(C(OC(c4ccccc4)=O)C4C(C)(C(O)CC5OCC54OC(=O)C)C(=O)C3O)C2)=O)O)c1
21582,C(O)(c1c(NCc2ccco2)cc(Cl)c(S(=O)(=O)N)c1)=O
21583,O=C(c1c(OC(c2c(O)cccc2)=O)cccc1)O
21584,c12cc(-c3nn(CC(F)F)cc3-c3nc(NCCC#N)ncc3)cnc1[nH]cc2
21585,N(c1n(-c2ccc3ncccc3c2)nc(C(C)(C)C)c1)C(Nc1c(F)cc(Oc2cc(C(NC)=O)ncc2)cc1)=O
21586,OC[C@@H](O)[C@H]([C@@H]([C@H](CO)O)O)O
21587,Clc1cc(Nc2c3c(ncn2)ccc(NC2=NC(C)CO2)c3)ccc1OCc1nccs1
21588,C(NCC(=O)O)(c1c(O)c2c(c(C)n1)cc(Oc1ccccc1)cc2)=O
21589,CC1(C)c2c3ccccc3[nH]c2C(C(OC(C)C)=O)=CN(C(=O)c2cc(F)c(F)cc2)C1
21590,c1cc(-c2cc(NC3CC3)nc(N)n2)c(Cl)c(Cl)c1
21591,CN1CCN(c2ccc(C(Nc3n[nH]c4c3CN(C(C(c3ccccc3)OC)=O)C4)=O)cc2)CC1
21592,C(Cc1[nH]nc(Nc2ncnc3cc(OCCCN(CCOP(O)(=O)O)CC)ccc23)c1)(Nc1cc(F)ccc1)=O
21593,c1ccc(C2C(C(=O)OC(C)C)=C(C)NC(C)=C2C(OC)=O)c2c1non2
21594,c12c(c(N)nc(N)n1)nc(-c1cccc(O)c1)c(-c1cc(O)ccc1)n2
21595,C(c1ccccc1)CC(C=CC1C(CC=CCCCC(=O)NCC)C(O)CC1O)O
21596,C1(=O)CN(C[C@H](C)N2CC(=O)NC(=O)C2)CC(=O)N1
21597,c1(-c2nc3ncc(Cl)c(N4CCN(CC(=O)Nc5sccn5)CC4)c3[nH]2)ccc(N(C)C)cc1
21598,c1c([C@@H](NC(=O)/C(=C/c2cccc(Br)n2)C#N)CCC)cccc1
21599,N1CCCC1(c1[nH]c2cccc(C(N)=O)c2n1)C
21600,C(=O)(Nc1ccc(-c2cnco2)c(OC)c1)Nc1cc(C(C)NC(OC(CC)CC#N)=O)ccc1
21601,c1c(OC)c(Cl)cc(CNc2nc(N3CCCC3CO)ncc2C(=O)NCc2ncccn2)c1
21602,c1cc([C@@H](NC(=O)/C(C#N)=C/c2cccc(Br)n2)CCC)ccc1
21603,[C@]12(C)[C@@H](CC[C@@H]1C(=O)NC(C)(C)C)[C@@H]1CC[C@@H]3[C@](C)(C=CC(=O)N3)[C@H]1CC2
21604,C1=C[C@@H]2c3cc(F)cc(F)c3NC(c3cccnc3)[C@@H]2C1
21605,S(CC(OC1C2(C)C3C(=O)CCC3(C(C)C(O)C(C)(C=C)C1)CCC2C)=O)C1CC2CCC(N2C)C1
21606,c1(NC(c2ncccc2)=O)cccc(Cl)c1
21607,c1(CCS(=O)(NC)=O)ccc2[nH]cc(C3CCN(C)CC3)c2c1
21608,c1(=O)c2ccccc2oc(-c2c(N)c(OC)ccc2)c1
21609,C(c1c(O)cc(O)cc1O)(=O)CC
21610,O(C(=O)n1ccn(C)c1=S)CC
21611,C1CN(c2c3cc[nH]c3ncn2)CCC1(C(NC(c1ccc(Cl)cc1)CCO)=O)N
21612,n1(C)c2c(cccc2)c(C=C2C(=O)Nc3c2cc(S(N)(=O)=O)cc3)c1
21613,O(c1ccccc1)c1c(C(=O)N/N=C/c2oc(C)cc2)cccc1
21614,c1(C)ccc(C(=O)Nc2cc(C(F)(F)F)c(CN3CCN(C)CC3)cc2)cc1C#Cc1cnc2c(c1)cn[nH]2
21615,O1[Sb](O[Sb]2(=O)O[C@@H](C(=O)O)[C@@H](O)[C@@H]([C@@H](CO)O)O2)(=O)O[C@@H](C(=O)O)[C@@H](O)[C@H]1[C@@H](CO)O
21616,N(CCSCc1csc(CN(C)C)n1)/C(NC)=C/[N+]([O-])=O
21617,n1c(N2CCOCC2C)cc(C2(S(=O)(=O)C)CC2)nc1-c1cccc2[nH]ccc12
21618,CCn1c(-c2nonc2N)nc2c(C#CC(C)(O)C)ncc(OC[C@H]3CCCNC3)c12
21619,c1(-c2ccc(Cc3c(C)ccc(C4OC(CO)C(O)C(O)C4O)c3)s2)ccc(F)cc1
21620,[C@@H]12c3ccccc3[C@@](C)(N1)c1c(cccc1)C2
21621,c1nn2c(nc(N3C(CCO)CCCC3)cc2NCc2ccc[n+]([O-])c2)c1CC
21622,O1[C@@H](O[C@H]2[C@H](Oc3cc(O)c(C(=O)CCc4ccc(O)cc4)c(O)c3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@@H](O)[C@@H]1C
21623,c1cc(Nc2c3c(n(-c4cccc(NC(=O)C)c4)c(=O)n(C4CC4)c3=O)c(C)c(=O)n2C)c(F)cc1I
21624,N12CN3CN(CN(C3)C1)C2
21625,c1(N)n(-c2nnc3c(c2)CCCc2ccccc2-3)nc(Nc2ccc3c(c2)CCC(N2CCCC2)CC3)n1
21626,C12C3C(CN4C(=O)C=CCC14)CCCN3CCC2
21627,c1c(C2OC(CO)C(O)C(O)C2O)ccc(Cl)c1Cc1ccc(OC2CCOC2)cc1
21628,c1(F)c(F)ccc(C2C(Nc3nc(SCCC)nc4c3nnn4C3C(O)C(O)C(OCCO)C3)C2)c1
21629,C(c1c2c(ccc1O)cccc2)=Nc1c(C(NC(c2ccccc2)C)=O)cccc1
21630,c1(C=C2c3c(ccc(S(=O)(=O)N(C)C)c3)NC2=O)cc2c([nH]1)CCCC2
21631,c1(N)nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)cc1
21632,c1(O)c(O)c2c(cc1)[C@H]1c3cc(O)c(O)cc3C[C@@]1(O)CO2
21633,c1c(C=C2SC(=S)NC2=O)ccc(CC)c1
21634,c1(F)cccc(-c2sc(C(=O)NC3CNCCC3)c(NC(N)=O)c2)c1
21635,s1c(NC(=O)N)c(C(N)=O)cc1-c1ccc(F)cc1
21636,c1cc2c(cc1C(=Cc1ccc(C(O)=O)cc1)C)C(C)(C)CCC2(C)C
21637,C(=O)(c1ccccc1)O
21638,Cl.N=C(N)N
21639,[C@@]12(C)[C@@]3(F)[C@@H](O)C[C@@]4(C)[C@H]([C@@H]3CCC1=CC(=O)CC2)C[C@@H]1[C@@]4(C(=O)CCl)OC(C)(C)O1
21640,[C@@H]12[C@H]3C=C4CCCN[C@H]4[C@H](C3)CN1CCCC2
21641,C(C(=O)NC1C2SCC(C=C)=C(C(=O)O)N2C1=O)(=NO)c1csc(N)n1
21642,c12ncnc(Nc3cccc(Cl)c3)c1cc(OC)c(OC)c2
21643,CC(CC1N(C)C(=O)C(C(C)C)NC(=O)C(CC(C)C)N(C)C(=O)CN(C)C(=O)C(CC)NC(=O)C([C@@H]([C@@H](C/C=C/C)C)O)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC1=O)C
21644,C[C@@]12[C@]3(Cl)[C@H]([C@@H]4C[C@@H](C)[C@](OC(c5occc5)=O)(C(=O)CCl)[C@@]4(C)C[C@@H]3O)CCC1=CC(=O)C=C2
21645,C1C[C@H](Oc2cc3c(cc2NC(=O)/C=C/CN(C)C)c(Nc2ccc(F)c(Cl)c2)ncn3)CO1
21646,n1(C2CC(O)C(CO)O2)cnc2c1nc(Cl)nc2N
21647,FC12C(CC(F)C3=CC(=O)C=CC31C)C1C(C)(CC2O)C2(C(=O)COC(=O)C)OC(C)(C)OC2C1
21648,c1(/C=C(/C(=S)N)C#N)cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
21649,C1N(CC(O)CO)CCN(c2ccccc2)C1
21650,c1(OC)cc2c(c(O)c1)C(=O)c1c(cc(C)cc1O)C2=O
21651,C1CC2=CC(=O)CCC2=C2[C@@H]1[C@@H]1CC[C@@](O)(C#CC)[C@@]1(C)C[C@@H]2c1ccc(N(C)C)cc1
21652,N1=C(c2cc3c(cc2)nc(-c2ccc(OC)cc2)[nH]3)C(C)CC(=O)N1
21653,[nH]1c(=S)[nH]c(CCC)cc1=O
21654,C1NCCC(=C2c3ncccc3CCc3cc(Cl)ccc32)C1
21655,N(=C(c1ncccc1)C)NC(=S)N1CCC1
21656,C1C2NC(C)(c3c1cccc3)c1ccccc12
21657,CN1C(=O)C(NC(C(NC(=O)C(C(C)C)O)C)=O)c2c(cccc2)CC1
21658,c1c(C(=O)Nc2ncc3c(cc[nH]3)c2)cccc1
21659,C(C(=CC(=O)O)C)=CC=C(C)C=CC1=C(C)CCCC1(C)C
21660,c1c(S(=O)(NC(C(OC)=O)CCCN=C(N)N)=O)ccc(C)c1
21661,C(NC(=O)C(NC(=O)C(CC(C)C)NC(C(CCc1ccccc1)NC(=O)CN1CCOCC1)=O)Cc1ccccc1)(C(C1(C)CO1)=O)CC(C)C
21662,c1c(NC(C(c2ccccc2)C(C)C)=O)ccc(C(NO)=O)c1
21663,Oc1c(O)cc([C@@H]2[C@@H](O)C(=O)c3c(cc(O)cc3O)O2)cc1O
21664,C12(C)OC1CC(C(C)=Cc1nc(C)sc1)NC(=O)CC(O)C(C)(C)C(=O)C(C)C(O)C(C)CCC2
